mass,force,acceleration,acceleration_squared
10.52132377506469,7.209407728709499,0.6852186932784674,0.4695246576182504
11.064695705830685,11.947926778958255,1.0798242533377704,1.1660204180964735
9.679946281031082,8.018397127513463,0.8283514076133246,0.6861660544949763
9.730481998162333,10.621874546070126,1.0916082623734507,1.1916085984819842
6.852510581256933,11.545205738779597,1.6848139965457591,2.838598202956493
7.889744117906527,10.907839626468792,1.3825340167512417,1.9114003074743224
7.0237454575799365,11.41486379174161,1.6251818720769322,2.641216117327482
10.492235502868237,9.518910200521105,0.9072337537523766,0.8230730839476279
10.51584194737642,9.987823802888233,0.9497883148938043,0.9020978431088124
8.25275892515565,8.129401194612495,0.9850525464681705,0.9703285193034272
9.00497561523352,9.571145937947879,1.062873054509618,1.1296991300026056
7.179262574778794,6.57733968195923,0.9161581170001836,0.839345695345322
8.720667874096602,6.2017305821040765,0.7111531675831114,0.505738827763493
6.74663717913126,8.977132378316735,1.330608440911104,1.770518823023879
9.503001703878295,11.718198789878763,1.2331049867218709,1.5205479082783453
7.9394987227067375,10.303154908106752,1.2977084911721222,1.684047328060226
8.662770127845498,9.306616230247368,1.0743233507180687,1.1541706618980985
10.884031079453734,11.838317790620822,1.087677690756372,1.1830427589691141
10.822423599915751,11.003545550028596,1.016735803070419,1.0337516932452497
6.464509084084356,10.770409749182896,1.6660831641028524,2.7758331097069724
11.578558064790847,11.978827405107554,1.0345698780519037,1.070334832572331
11.460729330734686,8.705225216725907,0.759569916146677,0.5769464575150699
7.43666599215336,11.771175893734544,1.5828566061935079,2.5054350357704296
11.9870233547988,11.210035432586139,0.9351809119566278,0.87456333808803
11.872082803379968,11.938246964863556,1.0055730879391063,1.0111772351873896
10.803692983467446,10.367296972384342,0.9596067741141008,0.9208451609256708
6.102649892950662,10.998935445302019,1.80232122737488,3.2483618066460944
7.312929432543533,7.760347238850731,1.061181748085265,1.1261067024692988
6.773899268549883,7.277635707518768,1.074364323855191,1.1542587003728217
10.53094477167723,11.125083484639296,1.056418367567551,1.116019767334089
6.625332812864161,10.097695825288895,1.5241039371912875,2.322892811361984
6.311728163963734,11.028649283775609,1.7473264052692776,3.053149566551256
