mass,force,acceleration
5.065509357275224,9.862807545015178,1.9470514906561058
4.812889861559551,10.194933648392231,2.118256170750748
4.99885640826737,9.958907631505756,1.992237187496563
5.132553006584347,10.06220755434632,1.9604683169249137
4.918971415791815,10.068484137022994,2.0468677871758385
5.109297917264828,9.976968127377901,1.9527082368136586
5.165105817369636,9.829642639343229,1.9030864007252883
4.848859521535904,9.895095141669595,2.0407056747511767
4.984898514319138,10.137025267088442,2.0335469695059594
5.070683139378565,9.957752900190316,1.9637892225722238
5.016549167424552,9.953746784255205,1.9841820446794032
4.968420937052085,10.138157203812431,2.040518976201664
4.8810250356171325,10.147770322044153,2.079024436054981
4.829689558544848,10.027844081753642,2.076291645704649
5.1402594411341225,9.970581103059514,1.9397038646087583
4.947310912029221,9.814089041612077,1.9837219079458797
5.173116968839646,10.170759422098413,1.9660795383831735
5.163972807309262,10.147911410967032,1.9651364927025436
5.065310166875333,10.115023807303851,1.9969209138368644
4.876683092029635,9.81120769031043,2.0118608294120435
4.954266634970885,10.166292702317381,2.0520277674512215
4.887404609014803,9.910010794131312,2.027663266481422
5.177486384863465,10.159584288421305,1.9622619034060913
4.8527472083801015,10.111319826362328,2.0836279723990803
5.168296001446546,9.833838874466352,1.9027236194896684
4.92902768639288,10.130704798734607,2.055315052642436
5.001550703688217,9.860932995398077,1.9715751333134501
5.023876594004994,9.84996038843299,1.9606294470264207
5.16846354530067,10.118872399740132,1.9578105390605935
4.917020314939636,10.101558157033732,2.054406431135061
5.155326979533914,10.064508770403926,1.9522542043131168
5.002684477859911,9.832731157445517,1.965490968091564
5.174526223705746,10.060349798747668,1.9442069406584108
5.186053337622559,10.198611660072016,1.966545848282263
5.128981873951318,10.075792199872353,1.964481927893822
4.994226159395829,10.016610512721753,2.0056381495413698
5.129389637899319,9.958940696625671,1.9415449789663937
4.832091890944597,9.983203329569358,2.0660210018518086
5.052447211764015,10.103168063736346,1.9996583121565992
5.199496065489909,10.062621058700747,1.9353069858997234
4.815028696901316,10.007124636590257,2.0783104871275815
5.143664610272824,10.116781932230772,1.9668432331349401
4.840930207240184,10.19507282553288,2.1060152468806392
5.129368491524005,9.857195948976257,1.9217172572539334
4.815158684344206,9.99527128924708,2.0757927089184545
5.192313962363665,10.064177066767122,1.9382836129935543
5.171964117669626,9.90236972782657,1.9146245995783053
5.175269071305239,10.155252521146497,1.9622656100053308
4.8958516920813215,10.038478805697608,2.05040500347143
5.131148395451889,10.075321262931531,1.963560685920139
5.10301255627923,10.141364479093854,1.9873289291861447
5.097538497234029,10.144541288894269,1.9900862532767118
5.167942116998473,10.169835146427276,1.9678693987257523
5.184223263988255,10.007686266168136,1.9304118971275095
5.028051824961546,10.177731930275728,2.0241899416686238
5.014179987874427,10.121382056624025,2.018551803305849
5.063168281332687,10.066913118289744,1.9882635849583121
5.183258327551225,10.13381185771525,1.955104534120888
4.972155912654665,9.999947878723292,2.0111895230944716
5.1154504117085535,9.964985519655034,1.9480172257845703
5.095633105981479,9.85666745500804,1.9343361757026518
4.888036895496206,9.889570299235205,2.0232192413169727
5.002460495357108,9.846497353035263,1.9683308568201607
4.882280022685467,9.809405647127134,2.0091853809178963
4.843407725774582,9.930336499275864,2.0502788659378774
4.802019196420117,9.949795756826678,2.0720024951679084
5.189375572244188,10.120261029580034,1.9501885898775764
5.080951278195687,9.912526730685094,1.9509194613267704
5.152458474265865,9.81574854107383,1.9050611645098998
5.1836475725231255,9.821750142723614,1.8947565407003366
4.991949825495956,9.81207534831371,1.965579721614864
4.871587850229633,10.102648716408257,2.073789702043872
5.153582172807912,10.19363719093785,1.9779712148033686
5.151030916676935,9.960712947304465,1.9337319283127856
5.148029616803009,9.999546658468832,1.9424027060432252
4.879619781730664,10.190617695200695,2.088404046019005
5.079882542600328,10.139520427692744,1.9960147390538783
5.1275684000055275,10.14982447262098,1.9794615460634397
4.9309075535116,10.033488224163479,2.034815724139468
4.832540915359868,10.079508546669546,2.0857575182928274
5.0877401005077285,9.96000049697243,1.9576472658221038
4.872327000829988,10.009858691362254,2.0544308068110166
5.0468837612937625,9.902956228549076,1.962192255050167
4.84655986709846,9.861400070395245,2.03472160476975
5.0146134543585985,10.122978120658367,2.018695600926066
4.977588420522097,10.055997045605553,2.020254829456306
5.042598186018517,9.808778926959398,1.9451835274434415
5.051214845166852,9.930592515714528,1.9659810204304426
4.97484570329874,10.091391516516303,2.0284833175478916
4.844544710534274,10.007447235338851,2.065714702473082
4.962217913201487,9.997502544707665,2.014724608951635
5.14219642855046,10.12355872674275,1.9687226786076883
5.172293707969824,9.974086014214269,1.9283680659598883
4.956513130251596,9.821916716592073,1.9816182179857365
4.9934190332943755,9.842453658996948,1.9710850608312465
5.140699293811062,9.924714006961523,1.9306155524229909
5.1496793958998754,9.86820091832314,1.916274812404847
4.966102320387971,10.149882613737955,2.0438327603658815
5.133799633983469,10.092166055921371,1.9658278030789755
4.884754315302042,10.056512048071632,2.0587549340134625
5.145326429552706,9.882533023903504,1.920681449313336
5.182234240635603,9.907940813365848,1.9119052426604772
4.962574587560655,10.115963185395527,2.038450608027639
5.120482675741651,9.824964140675505,1.9187574224635875
5.039402145668922,10.195270406422265,2.023111097649652
4.886860971547401,10.030092526669408,2.052461198521354
5.051665010646841,9.950525853684942,1.9697517219992438
4.843767043697183,9.855962839916506,2.0347722652643467
4.864704282334819,10.179065438431826,2.0924325195665077
5.121963311969302,10.106365862347708,1.9731429623344947
4.9007995403472675,9.84974429797166,2.0098239515574456
5.164849563146693,9.956370735837282,1.9277174705881166
4.832042655225221,10.16492689995192,2.103650076217743
4.972317374824331,10.092929789625895,2.0298241300380533
5.096835721412888,10.020192745709377,1.9659634513257749
4.890376547083752,9.9605921104654,2.036774063217103
4.853307600048713,10.106582665829169,2.0824113158885145
5.078636587554861,9.896688842311708,1.94869010052096
4.9517462689899165,9.990996220149903,2.0176712774477275
4.853091257755194,9.9144424414298,2.0429128394374647
5.082435773577597,9.824773130104095,1.933083577992428
5.05355875022848,9.90619685473634,1.960241751278436
4.883436200623224,10.088176248331521,2.0657946236799547
5.127713771021176,10.134318095712368,1.976381394957257
5.04724360553646,10.072719093455017,1.9956871276048525
5.008570728486015,10.188837142071604,2.0342803754618184
4.972655359088543,10.152073781400567,2.041580010737237
4.818863338906002,10.077683678379472,2.0912989162849653
5.022235935437501,10.192485238737058,2.0294716078186723
4.880379063661128,10.071890965323059,2.0637517770530303
4.826290719939428,10.049183043853898,2.082175241192271
4.86339077238327,10.07966729445131,2.072559612459815
4.947305420147579,10.01001204264834,2.0233260719831887
4.895944704907059,9.804378512533509,2.002550907633183
5.152128343118498,9.951436173019987,1.931519463468285
4.911191047346799,10.000988724808936,2.0363672739246885
5.123407107382885,10.142869209916547,1.9797117420750272
5.1947806816116495,10.091990880115427,1.9427174116972437
5.01553210702333,9.838817791481926,1.9616697852864846
4.940683474914974,9.85436333016966,1.9945344364201043
5.029472548257464,10.145458579938769,2.0172013034356486
4.818222216550624,9.845070037270176,2.0432992906496295
5.168831056897483,10.138806230010056,1.9615278809471728
5.123004764868366,9.915584466889147,1.9355017069057763
4.934219937786265,9.872667589125118,2.000856814979043
4.937494527034519,10.193791709329595,2.064567697951866
5.032700352081259,9.90769257269741,1.9686633178150794
5.0941416053481845,10.056894811074036,1.9742079412389337
4.858994060399672,10.081725347019276,2.0748585451429866
5.1749004392235225,9.98538503761623,1.9295801252389901
4.942594282624951,10.047440173060192,2.0328272155334832
4.994828381524949,10.14613344137558,2.031327738687572
5.061528277771054,9.974002136313628,1.970551499260986
4.986270553140546,10.115046739577974,2.028579603087748
4.89478289327511,10.027379641506663,2.0485851691774055
5.096949438897585,10.190265348016116,1.9992871167700181
5.170271100209793,10.123318455195916,1.9579860047928908
4.896248879812845,9.963364609239239,2.0348975008844077
5.063389922823619,9.91534972717687,1.9582433662639074
4.98432811836178,9.86643516002991,1.9794915033147444
5.0026795006383225,10.051545375311614,2.009232327201668
4.893337247763565,9.800544988131616,2.002834567065825
4.982869524847927,10.022119084596222,2.0113147724657887
4.936683391023318,9.877820925969687,2.0009022543214234
5.190209809139534,9.941771723938809,1.915485517836324
5.081691483578292,10.183460282589683,2.0039509119154477
5.045241731077333,9.833140330048185,1.9489929034477542
5.150405845764441,10.151760887805839,1.9710603769515331
5.109083722701221,9.886814643997674,1.9351443782507487
5.186874993235806,9.870416252625521,1.9029601186644198
5.040566866385222,9.842138706182217,1.9525856847208893
5.1601380165510236,10.007323010881471,1.9393518116731012
5.114456043983096,9.894880002110819,1.934688638834164
5.044684391454568,10.15590938341558,2.0131902405270705
4.822223876892692,9.915294762290527,2.0561664110625384
5.1028834430420975,10.198584697555143,1.9985925234998567
4.921322694018972,10.047409210983382,2.04160747743575
5.096555513602188,9.96659330295187,1.955554742090427
5.0787761487294265,9.927007227367673,1.954606176106254
4.94500324634568,10.09218689148681,2.0408857969799836
4.820507146788908,9.929930253468155,2.0599347643500114
5.011282451944885,9.861308298560298,1.9678212898842116
4.89079678716432,9.919226336530363,2.0281411737578083
4.905754034940759,9.991087109298672,2.0366057976282788
4.812087718910344,10.141255912669196,2.1074544989727655
4.911555445303606,9.92406439751651,2.0205542842860154
5.159895973279262,9.926592841635314,1.9237970868096161
4.951375065815277,9.836198677571533,1.986558995597304
5.173560511444636,10.163038718933578,1.9644186429155552
5.031592440723712,9.949958805322344,1.9774969699038674
5.155274993360613,9.899741268792123,1.9203129380182093
4.857868891217653,9.937428256467536,2.0456353349578897
5.074629015107541,9.862704756415605,1.9435321729043864
4.932467928363226,10.149704719703001,2.057733545785273
5.043190923735959,10.015886794743622,1.9860217362788095
4.849030818543487,9.995593049327574,2.061358944369417
4.985009360050263,9.879645245178933,1.9818709518088684
5.048057230053459,10.087186868670884,1.9982314797496978
5.124572622623629,9.873365660649542,1.9266710392709143
4.928263978364065,9.877591460834477,2.0042740210749304
5.074624601517487,9.951224968023498,1.9609775598076238
4.939689412897655,9.833668480461517,1.9907463118603281
5.1117257477872675,9.92731282692568,1.9420667924571178
5.10383657062026,9.863941174095624,1.9326522386857847
4.875258793312792,9.811197732925978,2.012446548762422
4.829029250099268,9.976324663005528,2.065906861674207
4.80985511513723,10.077330446030455,2.095142203829759
4.995818277568677,10.14917830457712,2.0315347237803127
4.831419338422397,9.921797331934815,2.0535988778764502
5.023192210734166,10.1544949594208,2.021522277750281
5.099028970343593,10.127120768550242,1.986088101764175
4.808588898920547,9.951530744197754,2.0695324456685653
5.019786170697245,9.856430566158235,1.9635160206015674
5.072553291518611,9.818163252865558,1.9355465952978121
5.096861526237729,10.091713402754259,1.9799857914137806
5.094062605249695,9.92453192440551,1.948254800437232
4.980246459382953,9.967558071006163,2.0014186350611114
5.149259272113865,10.084882539993872,1.9585113133862153
5.09199030396182,10.17122136476598,1.9974942522675794
4.896175523838159,9.867934030023228,2.0154371472139667
5.108857976414302,10.13504384731184,1.9838178892624476
5.1996962673402995,9.907737793734245,1.905445488415453
4.894938132402504,9.81784096510391,2.0057129834009113
4.846717124276709,10.089995706716682,2.0818206319854995
4.926615988366085,10.088378754605763,2.0477298775526402
5.135734936293801,10.191822200577102,1.9844914753197958
