mass,force,acceleration
5.140121325343674,9.87124451435337,1.9204302563215017
5.047818943994945,9.951495677904893,1.9714446552690894
4.94536930608642,10.13538715177507,2.0494702264805853
5.093650771792826,9.911268354409053,1.9458083795800858
5.150259735044569,9.90416714666423,1.923042265086563
4.847931248447453,9.877614226825976,2.0374905749724226
4.887775578434282,10.008615592673234,2.047683129485934
4.898733376316516,10.138885864084601,2.0696953855668485
5.139047871608379,10.135623197150876,1.9722764703452174
4.888341280333515,10.171253653647332,2.080716764716841
4.983841790510205,10.165521169551619,2.0396958003177215
4.825237830840185,9.913771542078932,2.0545664047305037
5.188740380320835,9.92301519374159,1.912413122725562
5.097539559789978,9.885690345623686,1.9393062534724073
5.056723694741274,10.072937489970947,1.9919889038917176
4.989138696267034,9.873458678181438,1.978990619276418
4.9658748427344115,9.955741696580274,2.004831376518994
5.10903469148087,9.98759494158958,1.9548888478372501
5.047118085829194,9.935518909700074,1.9685528931046918
5.067454262435961,9.93200814508581,1.9599600964748372
5.16771183402845,9.964682499180736,1.9282581574237752
4.94023593115433,9.952672347508527,2.0146147848414593
4.9057594320308615,9.884500029399977,2.0148766294697906
5.112804544822859,9.848925889556337,1.9263255231474075
5.125631156498765,10.195419858459642,1.9891052530248716
5.145663272989849,9.90049395770692,1.9240462176519981
5.016574341553573,10.042069864249225,2.001778341261323
5.07070816706292,9.803065248903676,1.93327340598697
4.917691376581118,9.815265555298465,1.9959092191186352
4.986020770638661,10.134399350997839,2.0325626019603846
4.842597672510007,9.864283152699457,2.0369817647036985
5.044316536176843,10.060455810913997,1.9944140576354383
4.873902004955405,9.854014412459808,2.021791657370421
5.1173388852697475,10.011691337364187,1.956425314372442
5.097522836657385,10.172432667351673,1.995563922578143
4.810660843681444,10.152604060025332,2.1104385426298045
4.826017468469723,9.97620025198945,2.067170356752313
4.896278512773591,10.063053782861557,2.0552453780169353
4.8803945788035135,10.177907832166836,2.085468227583777
4.937272176092574,9.826979488200857,1.9903661653058926
4.910210435405987,9.984893209951043,2.0334959858243775
5.002339625614131,9.971120455501255,1.9932913799864425
4.948725563354806,9.94232261675365,2.009067281963726
4.966765890613408,9.867099320837259,1.986624604047655
4.801166185985063,10.115418853323664,2.106867053019592
5.006755208999503,9.837102272046359,1.9647659734521155
5.004506967447432,10.193504036180357,2.0368647905748833
4.997705749727613,10.036314074706253,2.0081842704031256
5.1187054992262695,9.847020758310695,1.9237326233750205
4.875414017106061,10.071884524430953,2.065852148985165
5.112341895839843,10.185327727090531,1.9923017541880013
4.999365426745382,9.906531789510886,1.9815578466245665
4.874055916804119,9.926310220644844,2.036560595544716
5.101950387509565,9.958020146691782,1.9518065426646825
4.81363475364395,10.147212345445364,2.108014601183412
4.905165519201255,9.912984681057216,2.020927661309872
5.139014626945775,9.956160522972985,1.9373676172799963
5.17018904688398,10.017422937322568,1.9375351358496198
4.806883806560338,9.940769454850486,2.0680278231987894
4.8201668149441605,9.963798575308669,2.067106587352433
5.002875965356763,9.889882753650516,1.9768394863543761
4.955514942442231,10.163622054500904,2.050971931787165
4.865184478117003,9.822951840050735,2.019029675900915
5.170396505461203,9.885948078622265,1.9120290036132213
5.192741127608808,10.046111191861424,1.934645102650733
4.993902372979431,10.06534166026857,2.0155263176006883
4.8594915761519495,9.90194084559495,2.0376495545725235
4.944228708867446,10.180181108472759,2.0590028714114017
4.945994999558177,10.062161431928809,2.0344059047426564
4.855421937297479,10.017100552341187,2.0630751934025926
4.939149250930769,10.133191828675628,2.0516067269613396
5.080344885266902,9.821434282897512,1.9332219573084222
4.806661140200732,10.007766067114003,2.082061908507257
5.041073345372913,10.177326952899746,2.018880951661075
5.113660569861029,9.902673733253037,1.9365136965909642
4.836889092126577,10.139272695785179,2.0962384091646324
5.0314699646114995,9.861253136577403,1.959914936576359
5.051416242461324,10.097637564379953,1.9989715912739427
4.8795542437149875,9.893756682825535,2.027594363884568
5.011339182470058,9.93900618891064,1.983303429885136
5.151924492635925,9.830862677707913,1.908192305954791
5.073065822258267,10.17557343873696,2.005803550604695
5.1583385249310405,9.884727092398752,1.9162618049638176
4.884127153721774,10.169104861064318,2.082072096201532
4.932172862865115,9.890095096819405,2.0052206951794096
4.887015700671991,9.9487806563358,2.035757866496682
4.83198139483682,10.135163494310621,2.0975170775989493
4.954980867077205,10.115908570255632,2.0415635986547622
5.045161794189727,9.932641071700159,1.9687457958512073
4.859424931899231,10.062956617473395,2.0708122377642004
4.806418147724198,10.079554503638686,2.0971031220850556
5.079202385520562,9.989579208669564,1.966761402764175
4.856214440908811,9.815395507337687,2.021203063985946
5.159774668834578,9.974835809333262,1.9331921352267594
5.118007212353772,9.832389500804139,1.9211363120143439
5.183755677158772,10.142443803760836,1.956582145345232
5.176708673222656,9.846664860046756,1.90210913567151
5.046134002748264,10.01310613530605,1.9843123725712863
5.1985866942516274,10.028092094570251,1.9290035319905086
4.888800529335543,10.094436582242153,2.0648084375032028
5.180853667221829,10.03903823189428,1.9377189314203491
4.976941619455364,10.167775009859628,2.0429765481099427
5.185175913997374,9.950748297753591,1.9190763173321783
5.047042544984471,9.88179877589278,1.9579384734358691
5.013818154902522,10.008855706871817,1.9962542313356813
4.845251089337363,9.926353254664718,2.0486767500055914
5.070811022404818,9.963076324178704,1.9647895139767488
4.865158010828297,10.162347012793209,2.0888010194478888
4.964155968744789,9.822548012592408,1.9786944798747101
5.172106846997929,9.916253715113106,1.9172561604888045
5.169576725376388,9.943927576975613,1.923547730351485
4.896020786679889,9.80132725179408,2.001896576595337
5.197477598591766,9.903545282124277,1.9054522302910166
4.872566788723095,9.923987706726452,2.036706347400757
4.918569788312377,10.199030849114239,2.0735765248974243
5.063348467275249,9.876724702050483,1.9506310430507396
5.068756557455986,9.821150989241362,1.9375858512665693
